"","x"
"115",0.114114114114114
"116",0.115115115115115
"117",0.116116116116116
"118",0.117117117117117
"119",0.118118118118118
"120",0.119119119119119
"121",0.12012012012012
"122",0.121121121121121
"123",0.122122122122122
"124",0.123123123123123
"125",0.124124124124124
"126",0.125125125125125
"127",0.126126126126126
"128",0.127127127127127
"129",0.128128128128128
"130",0.129129129129129
"131",0.13013013013013
"132",0.131131131131131
"133",0.132132132132132
"134",0.133133133133133
"135",0.134134134134134
"136",0.135135135135135
"137",0.136136136136136
"138",0.137137137137137
"139",0.138138138138138
"140",0.139139139139139
"141",0.14014014014014
"142",0.141141141141141
"143",0.142142142142142
"144",0.143143143143143
"145",0.144144144144144
"146",0.145145145145145
"147",0.146146146146146
"148",0.147147147147147
"149",0.148148148148148
"150",0.149149149149149
"151",0.15015015015015
"152",0.151151151151151
"153",0.152152152152152
"154",0.153153153153153
"155",0.154154154154154
"156",0.155155155155155
"157",0.156156156156156
"158",0.157157157157157
"159",0.158158158158158
"160",0.159159159159159
"161",0.16016016016016
"162",0.161161161161161
"163",0.162162162162162
"164",0.163163163163163
"165",0.164164164164164
"166",0.165165165165165
"167",0.166166166166166
"168",0.167167167167167
"169",0.168168168168168
"170",0.169169169169169
"171",0.17017017017017
"172",0.171171171171171
"173",0.172172172172172
"174",0.173173173173173
"175",0.174174174174174
"176",0.175175175175175
"177",0.176176176176176
"178",0.177177177177177
"179",0.178178178178178
"180",0.179179179179179
"181",0.18018018018018
"182",0.181181181181181
"183",0.182182182182182
"184",0.183183183183183
"185",0.184184184184184
"186",0.185185185185185
"187",0.186186186186186
"188",0.187187187187187
"189",0.188188188188188
"190",0.189189189189189
"191",0.19019019019019
"192",0.191191191191191
"193",0.192192192192192
"194",0.193193193193193
"195",0.194194194194194
"196",0.195195195195195
"197",0.196196196196196
"198",0.197197197197197
"199",0.198198198198198
"200",0.199199199199199
"201",0.2002002002002
"202",0.201201201201201
"203",0.202202202202202
"204",0.203203203203203
"205",0.204204204204204
"206",0.205205205205205
"207",0.206206206206206
"208",0.207207207207207
"209",0.208208208208208
"210",0.209209209209209
"211",0.21021021021021
"212",0.211211211211211
"213",0.212212212212212
"214",0.213213213213213
"215",0.214214214214214
"216",0.215215215215215
"217",0.216216216216216
"218",0.217217217217217
"219",0.218218218218218
"220",0.219219219219219
"221",0.22022022022022
"222",0.221221221221221
"223",0.222222222222222
"224",0.223223223223223
"225",0.224224224224224
"226",0.225225225225225
"227",0.226226226226226
"228",0.227227227227227
"229",0.228228228228228
"230",0.229229229229229
"231",0.23023023023023
"232",0.231231231231231
"233",0.232232232232232
"234",0.233233233233233
"235",0.234234234234234
"236",0.235235235235235
"237",0.236236236236236
"238",0.237237237237237
"239",0.238238238238238
"240",0.239239239239239
"241",0.24024024024024
"242",0.241241241241241
"243",0.242242242242242
"244",0.243243243243243
"245",0.244244244244244
"246",0.245245245245245
"247",0.246246246246246
"248",0.247247247247247
"249",0.248248248248248
"250",0.249249249249249
"251",0.25025025025025
"252",0.251251251251251
"253",0.252252252252252
"254",0.253253253253253
"255",0.254254254254254
"256",0.255255255255255
"257",0.256256256256256
"258",0.257257257257257
"259",0.258258258258258
"260",0.259259259259259
"261",0.26026026026026
"262",0.261261261261261
"263",0.262262262262262
"264",0.263263263263263
"265",0.264264264264264
"266",0.265265265265265
"267",0.266266266266266
"268",0.267267267267267
"269",0.268268268268268
"270",0.269269269269269
"271",0.27027027027027
"272",0.271271271271271
"273",0.272272272272272
"274",0.273273273273273
"275",0.274274274274274
"276",0.275275275275275
"277",0.276276276276276
"278",0.277277277277277
"279",0.278278278278278
"280",0.279279279279279
"281",0.28028028028028
"282",0.281281281281281
"283",0.282282282282282
"284",0.283283283283283
"285",0.284284284284284
"286",0.285285285285285
"287",0.286286286286286
"288",0.287287287287287
"289",0.288288288288288
"290",0.289289289289289
"291",0.29029029029029
"292",0.291291291291291
"293",0.292292292292292
"294",0.293293293293293
"295",0.294294294294294
"296",0.295295295295295
"297",0.296296296296296
"298",0.297297297297297
"299",0.298298298298298
"300",0.299299299299299
"301",0.3003003003003
"302",0.301301301301301
"303",0.302302302302302
"304",0.303303303303303
"305",0.304304304304304
"306",0.305305305305305
"307",0.306306306306306
"308",0.307307307307307
"309",0.308308308308308
"310",0.309309309309309
"311",0.31031031031031
"312",0.311311311311311
"313",0.312312312312312
"314",0.313313313313313
"315",0.314314314314314
"316",0.315315315315315
"317",0.316316316316316
"318",0.317317317317317
"319",0.318318318318318
"320",0.319319319319319
"321",0.32032032032032
"322",0.321321321321321
"323",0.322322322322322
"324",0.323323323323323
"325",0.324324324324324
"326",0.325325325325325
"327",0.326326326326326
"328",0.327327327327327
"329",0.328328328328328
"330",0.329329329329329
"331",0.33033033033033
"332",0.331331331331331
"333",0.332332332332332
"334",0.333333333333333
"335",0.334334334334334
"336",0.335335335335335
"337",0.336336336336336
"338",0.337337337337337
"339",0.338338338338338
"340",0.339339339339339
"341",0.34034034034034
"342",0.341341341341341
"343",0.342342342342342
"344",0.343343343343343
"345",0.344344344344344
"346",0.345345345345345
"347",0.346346346346346
"348",0.347347347347347
"349",0.348348348348348
"350",0.349349349349349
"351",0.35035035035035
"352",0.351351351351351
"353",0.352352352352352
"354",0.353353353353353
"355",0.354354354354354
"356",0.355355355355355
"357",0.356356356356356
"358",0.357357357357357
"359",0.358358358358358
"360",0.359359359359359
"361",0.36036036036036
"362",0.361361361361361
"363",0.362362362362362
"364",0.363363363363363
"365",0.364364364364364
"366",0.365365365365365
"367",0.366366366366366
"368",0.367367367367367
"369",0.368368368368368
"370",0.369369369369369
"371",0.37037037037037
"372",0.371371371371371
"373",0.372372372372372
"374",0.373373373373373
"375",0.374374374374374
"376",0.375375375375375
"377",0.376376376376376
"378",0.377377377377377
"379",0.378378378378378
"380",0.379379379379379
"381",0.38038038038038
"382",0.381381381381381
"383",0.382382382382382
"384",0.383383383383383
"385",0.384384384384384
"386",0.385385385385385
"387",0.386386386386386
"388",0.387387387387387
"389",0.388388388388388
"390",0.389389389389389
"391",0.39039039039039
"392",0.391391391391391
"393",0.392392392392392
"394",0.393393393393393
"395",0.394394394394394
"396",0.395395395395395
"397",0.396396396396396
"398",0.397397397397397
"399",0.398398398398398
"400",0.399399399399399
"401",0.4004004004004
"402",0.401401401401401
"403",0.402402402402402
"404",0.403403403403403
"405",0.404404404404404
"406",0.405405405405405
"407",0.406406406406406
"408",0.407407407407407
"409",0.408408408408408
"410",0.409409409409409
"411",0.41041041041041
"412",0.411411411411411
"413",0.412412412412412
"414",0.413413413413413
"415",0.414414414414414
"416",0.415415415415415
"417",0.416416416416416
"418",0.417417417417417
"419",0.418418418418418
"420",0.419419419419419
"421",0.42042042042042
"422",0.421421421421421
"423",0.422422422422422
"424",0.423423423423423
"425",0.424424424424424
"426",0.425425425425425
"427",0.426426426426426
"428",0.427427427427427
"429",0.428428428428428
"430",0.429429429429429
"431",0.43043043043043
"432",0.431431431431431
"433",0.432432432432432
"434",0.433433433433433
"435",0.434434434434434
"436",0.435435435435435
"437",0.436436436436436
"438",0.437437437437437
"439",0.438438438438438
"440",0.439439439439439
"441",0.44044044044044
"442",0.441441441441441
"443",0.442442442442442
"444",0.443443443443443
"445",0.444444444444444
"446",0.445445445445445
"447",0.446446446446446
"448",0.447447447447447
"449",0.448448448448448
"450",0.449449449449449
"451",0.45045045045045
"452",0.451451451451451
"453",0.452452452452452
"454",0.453453453453453
"455",0.454454454454454
"456",0.455455455455455
"457",0.456456456456456
"458",0.457457457457457
"459",0.458458458458458
"460",0.459459459459459
"461",0.46046046046046
"462",0.461461461461461
"463",0.462462462462462
"464",0.463463463463463
"465",0.464464464464464
"466",0.465465465465465
"467",0.466466466466466
"468",0.467467467467467
"469",0.468468468468468
"470",0.46946946946947
"471",0.47047047047047
"472",0.471471471471471
"473",0.472472472472472
"474",0.473473473473473
"475",0.474474474474474
"476",0.475475475475475
"477",0.476476476476476
"478",0.477477477477477
"479",0.478478478478478
"480",0.47947947947948
"481",0.48048048048048
"482",0.481481481481481
"483",0.482482482482482
"484",0.483483483483483
"485",0.484484484484485
"486",0.485485485485485
"487",0.486486486486486
"488",0.487487487487487
"489",0.488488488488488
"490",0.48948948948949
"491",0.49049049049049
"492",0.491491491491491
"493",0.492492492492492
"494",0.493493493493493
"495",0.494494494494495
"496",0.495495495495495
"497",0.496496496496497
"498",0.497497497497497
"499",0.498498498498498
"500",0.4994994994995
"501",0.500500500500501
"502",0.501501501501502
"503",0.502502502502503
"504",0.503503503503503
"505",0.504504504504504
"506",0.505505505505506
"507",0.506506506506507
"508",0.507507507507508
"509",0.508508508508508
"510",0.509509509509509
"511",0.510510510510511
"512",0.511511511511512
"513",0.512512512512513
"514",0.513513513513513
"515",0.514514514514514
"516",0.515515515515516
"517",0.516516516516517
"518",0.517517517517518
"519",0.518518518518518
"520",0.519519519519519
"521",0.520520520520521
"522",0.521521521521522
"523",0.522522522522523
"524",0.523523523523523
"525",0.524524524524524
"526",0.525525525525526
"527",0.526526526526527
"528",0.527527527527528
"529",0.528528528528528
"530",0.52952952952953
"531",0.530530530530531
"532",0.531531531531532
"533",0.532532532532533
"534",0.533533533533533
"535",0.534534534534534
"536",0.535535535535536
"537",0.536536536536537
"538",0.537537537537538
"539",0.538538538538539
"540",0.53953953953954
"541",0.540540540540541
"542",0.541541541541542
"543",0.542542542542543
"544",0.543543543543544
"545",0.544544544544544
"546",0.545545545545546
"547",0.546546546546547
"548",0.547547547547548
"549",0.548548548548549
"550",0.54954954954955
"551",0.550550550550551
"552",0.551551551551552
"553",0.552552552552553
"554",0.553553553553554
"555",0.554554554554555
"556",0.555555555555556
"557",0.556556556556557
"558",0.557557557557558
"559",0.558558558558559
"560",0.55955955955956
"561",0.560560560560561
"562",0.561561561561562
"563",0.562562562562563
"564",0.563563563563564
"565",0.564564564564565
"566",0.565565565565566
"567",0.566566566566567
"568",0.567567567567568
"569",0.568568568568569
"570",0.56956956956957
"571",0.570570570570571
"572",0.571571571571572
"573",0.572572572572573
"574",0.573573573573574
"575",0.574574574574575
"576",0.575575575575576
"577",0.576576576576577
"578",0.577577577577578
"579",0.578578578578579
"580",0.57957957957958
"581",0.580580580580581
"582",0.581581581581582
"583",0.582582582582583
"584",0.583583583583584
"585",0.584584584584585
"586",0.585585585585586
"587",0.586586586586587
"588",0.587587587587588
"589",0.588588588588589
"590",0.58958958958959
"591",0.590590590590591
"592",0.591591591591592
"593",0.592592592592593
"594",0.593593593593594
"595",0.594594594594595
"596",0.595595595595596
"597",0.596596596596597
"598",0.597597597597598
"599",0.598598598598599
"600",0.5995995995996
"601",0.600600600600601
"602",0.601601601601602
"603",0.602602602602603
"604",0.603603603603604
"605",0.604604604604605
"606",0.605605605605606
"607",0.606606606606607
"608",0.607607607607608
"609",0.608608608608609
"610",0.60960960960961
"611",0.610610610610611
"612",0.611611611611612
"613",0.612612612612613
"614",0.613613613613614
"615",0.614614614614615
"616",0.615615615615616
"617",0.616616616616617
"618",0.617617617617618
"619",0.618618618618619
"620",0.61961961961962
"621",0.620620620620621
"622",0.621621621621622
"623",0.622622622622623
"624",0.623623623623624
"625",0.624624624624625
"626",0.625625625625626
"627",0.626626626626627
"628",0.627627627627628
"629",0.628628628628629
"630",0.62962962962963
"631",0.630630630630631
"632",0.631631631631632
"633",0.632632632632633
"634",0.633633633633634
"635",0.634634634634635
"636",0.635635635635636
"637",0.636636636636637
"638",0.637637637637638
"639",0.638638638638639
"640",0.63963963963964
"641",0.640640640640641
"642",0.641641641641642
"643",0.642642642642643
"644",0.643643643643644
"645",0.644644644644645
"646",0.645645645645646
"647",0.646646646646647
"648",0.647647647647648
"649",0.648648648648649
"650",0.64964964964965
"651",0.650650650650651
"652",0.651651651651652
"653",0.652652652652653
"654",0.653653653653654
"655",0.654654654654655
"656",0.655655655655656
"657",0.656656656656657
"658",0.657657657657658
"659",0.658658658658659
"660",0.65965965965966
"661",0.660660660660661
"662",0.661661661661662
"663",0.662662662662663
"664",0.663663663663664
"665",0.664664664664665
"666",0.665665665665666
"667",0.666666666666667
"668",0.667667667667668
"669",0.668668668668669
"670",0.66966966966967
"671",0.670670670670671
"672",0.671671671671672
"673",0.672672672672673
"674",0.673673673673674
"675",0.674674674674675
"676",0.675675675675676
"677",0.676676676676677
"678",0.677677677677678
"679",0.678678678678679
"680",0.67967967967968
"681",0.680680680680681
"682",0.681681681681682
"683",0.682682682682683
"684",0.683683683683684
"685",0.684684684684685
"686",0.685685685685686
"687",0.686686686686687
"688",0.687687687687688
"689",0.688688688688689
"690",0.68968968968969
"691",0.690690690690691
"692",0.691691691691692
"693",0.692692692692693
"694",0.693693693693694
"695",0.694694694694695
"696",0.695695695695696
"697",0.696696696696697
"698",0.697697697697698
"699",0.698698698698699
"700",0.6996996996997
"701",0.700700700700701
"702",0.701701701701702
"703",0.702702702702703
"704",0.703703703703704
"705",0.704704704704705
"706",0.705705705705706
"707",0.706706706706707
"708",0.707707707707708
"709",0.708708708708709
"710",0.70970970970971
"711",0.710710710710711
"712",0.711711711711712
"713",0.712712712712713
"714",0.713713713713714
"715",0.714714714714715
"716",0.715715715715716
"717",0.716716716716717
"718",0.717717717717718
"719",0.718718718718719
"720",0.71971971971972
"721",0.720720720720721
"722",0.721721721721722
"723",0.722722722722723
"724",0.723723723723724
"725",0.724724724724725
"726",0.725725725725726
"727",0.726726726726727
"728",0.727727727727728
"729",0.728728728728729
"730",0.72972972972973
"731",0.730730730730731
"732",0.731731731731732
"733",0.732732732732733
"734",0.733733733733734
"735",0.734734734734735
"736",0.735735735735736
"737",0.736736736736737
"738",0.737737737737738
"739",0.738738738738739
"740",0.73973973973974
"741",0.740740740740741
"742",0.741741741741742
"743",0.742742742742743
"744",0.743743743743744
"745",0.744744744744745
"746",0.745745745745746
"747",0.746746746746747
"748",0.747747747747748
"749",0.748748748748749
"750",0.74974974974975
"751",0.750750750750751
"752",0.751751751751752
"753",0.752752752752753
"754",0.753753753753754
"755",0.754754754754755
"756",0.755755755755756
"757",0.756756756756757
"758",0.757757757757758
"759",0.758758758758759
"760",0.75975975975976
"761",0.760760760760761
"762",0.761761761761762
"763",0.762762762762763
"764",0.763763763763764
"765",0.764764764764765
"766",0.765765765765766
"767",0.766766766766767
"768",0.767767767767768
"769",0.768768768768769
"770",0.76976976976977
"771",0.770770770770771
"772",0.771771771771772
"773",0.772772772772773
"774",0.773773773773774
"775",0.774774774774775
"776",0.775775775775776
"777",0.776776776776777
"778",0.777777777777778
"779",0.778778778778779
"780",0.77977977977978
"781",0.780780780780781
"782",0.781781781781782
"783",0.782782782782783
"784",0.783783783783784
"785",0.784784784784785
"786",0.785785785785786
"787",0.786786786786787
"788",0.787787787787788
"789",0.788788788788789
"790",0.78978978978979
"791",0.790790790790791
"792",0.791791791791792
"793",0.792792792792793
"794",0.793793793793794
"795",0.794794794794795
"796",0.795795795795796
"797",0.796796796796797
"798",0.797797797797798
"799",0.798798798798799
"800",0.7997997997998
"801",0.800800800800801
"802",0.801801801801802
"803",0.802802802802803
"804",0.803803803803804
"805",0.804804804804805
"806",0.805805805805806
"807",0.806806806806807
"808",0.807807807807808
"809",0.808808808808809
"810",0.80980980980981
"811",0.810810810810811
"812",0.811811811811812
"813",0.812812812812813
"814",0.813813813813814
"815",0.814814814814815
"816",0.815815815815816
"817",0.816816816816817
"818",0.817817817817818
"819",0.818818818818819
"820",0.81981981981982
"821",0.820820820820821
"822",0.821821821821822
"823",0.822822822822823
"824",0.823823823823824
"825",0.824824824824825
"826",0.825825825825826
"827",0.826826826826827
"828",0.827827827827828
"829",0.828828828828829
"830",0.82982982982983
"831",0.830830830830831
"832",0.831831831831832
"833",0.832832832832833
"834",0.833833833833834
"835",0.834834834834835
"836",0.835835835835836
"837",0.836836836836837
"838",0.837837837837838
"839",0.838838838838839
"840",0.83983983983984
"841",0.840840840840841
"842",0.841841841841842
"843",0.842842842842843
"844",0.843843843843844
"845",0.844844844844845
"846",0.845845845845846
"847",0.846846846846847
"848",0.847847847847848
"849",0.848848848848849
"850",0.84984984984985
"851",0.850850850850851
"852",0.851851851851852
"853",0.852852852852853
"854",0.853853853853854
"855",0.854854854854855
"856",0.855855855855856
"857",0.856856856856857
"858",0.857857857857858
"859",0.858858858858859
"860",0.85985985985986
"861",0.860860860860861
"862",0.861861861861862
"863",0.862862862862863
"864",0.863863863863864
"865",0.864864864864865
"866",0.865865865865866
"867",0.866866866866867
"868",0.867867867867868
"869",0.868868868868869
"870",0.86986986986987
"871",0.870870870870871
"872",0.871871871871872
"873",0.872872872872873
"874",0.873873873873874
"875",0.874874874874875
"876",0.875875875875876
"877",0.876876876876877
"878",0.877877877877878
"879",0.878878878878879
"880",0.87987987987988
"881",0.880880880880881
"882",0.881881881881882
"883",0.882882882882883
"884",0.883883883883884
"885",0.884884884884885
"886",0.885885885885886
"887",0.886886886886887
"888",0.887887887887888
"889",0.888888888888889
"890",0.88988988988989
"891",0.890890890890891
"892",0.891891891891892
"893",0.892892892892893
"894",0.893893893893894
"895",0.894894894894895
"896",0.895895895895896
"897",0.896896896896897
"898",0.897897897897898
"899",0.898898898898899
"900",0.8998998998999
"901",0.900900900900901
"902",0.901901901901902
"903",0.902902902902903
"904",0.903903903903904
"905",0.904904904904905
"906",0.905905905905906
"907",0.906906906906907
"908",0.907907907907908
"909",0.908908908908909
"910",0.90990990990991
"911",0.910910910910911
"912",0.911911911911912
"913",0.912912912912913
"914",0.913913913913914
"915",0.914914914914915
"916",0.915915915915916
"917",0.916916916916917
"918",0.917917917917918
"919",0.918918918918919
"920",0.91991991991992
"921",0.920920920920921
"922",0.921921921921922
"923",0.922922922922923
"924",0.923923923923924
"925",0.924924924924925
"926",0.925925925925926
"927",0.926926926926927
"928",0.927927927927928
"929",0.928928928928929
"930",0.92992992992993
"931",0.930930930930931
"932",0.931931931931932
"933",0.932932932932933
"934",0.933933933933934
"935",0.934934934934935
"936",0.935935935935936
"937",0.936936936936937
"938",0.937937937937938
"939",0.938938938938939
"940",0.93993993993994
"941",0.940940940940941
"942",0.941941941941942
"943",0.942942942942943
"944",0.943943943943944
"945",0.944944944944945
"946",0.945945945945946
"947",0.946946946946947
"948",0.947947947947948
"949",0.948948948948949
"950",0.94994994994995
"951",0.950950950950951
"952",0.951951951951952
"953",0.952952952952953
"954",0.953953953953954
"955",0.954954954954955
"956",0.955955955955956
"957",0.956956956956957
"958",0.957957957957958
"959",0.958958958958959
"960",0.95995995995996
"961",0.960960960960961
"962",0.961961961961962
"963",0.962962962962963
"964",0.963963963963964
"965",0.964964964964965
"966",0.965965965965966
"967",0.966966966966967
"968",0.967967967967968
"969",0.968968968968969
"970",0.96996996996997
"971",0.970970970970971
"972",0.971971971971972
"973",0.972972972972973
"974",0.973973973973974
"975",0.974974974974975
"976",0.975975975975976
"977",0.976976976976977
"978",0.977977977977978
"979",0.978978978978979
"980",0.97997997997998
"981",0.980980980980981
"982",0.981981981981982
"983",0.982982982982983
"984",0.983983983983984
"985",0.984984984984985
"986",0.985985985985986
"987",0.986986986986987
"988",0.987987987987988
"989",0.988988988988989
"990",0.98998998998999
"991",0.990990990990991
"992",0.991991991991992
"993",0.992992992992993
"994",0.993993993993994
"995",0.994994994994995
"996",0.995995995995996
"997",0.996996996996997
"998",0.997997997997998
"999",0.998998998998999
"1000",1
