4.470833333333329662e+00
4.464729259811229589e+00
5.222083333333330302e+00
4.154678674408500250e+00
3.903316749585409973e+00
3.569512670565300194e+00
3.824544772287400196e+00
3.624837066003080199e+00
3.592842753880789886e+00
3.538807915629810008e+00
3.670103092783500109e+00
3.390291108741160020e+00
3.436426116838489975e+00
3.205830074653400086e+00
3.132756645732119871e+00
3.328198443733460188e+00
3.135837579492040117e+00
3.078958802385749927e+00
3.105818224908159841e+00
3.065529091124540084e+00
3.093573488170000108e+00
3.161117035983730172e+00
3.142552435122639931e+00
3.085278666508670220e+00
3.102658292846700139e+00
2.998775526326180163e+00
3.033929770509930179e+00
